t,angle
56.75,-52.8781683662144
56.8,-46.4330470624222
56.85,-36.9015581742701
56.9,-25.229423418232
56.95,-9.39582677395726
57,6.51716909655191
57.05,23.6715232239462
57.1,35.6384699501282
57.15,46.3708809667302
57.2,51.6115628703269
57.25,54.2924879190635
57.3,50.6032291042146
57.35,44.3268757828126
57.4,32.2186139990476
57.45,18.273750267038
57.5,2.41993791190697
57.55,-13.2353459057208
57.6,-29.3486197310368
57.65,-40.4285670559619
57.7,-49.0191025173852
57.75,-53.8478317745384
57.8,-53.7919922906872
57.85,-47.9730758558967
57.9,-38.3487001585502
57.95,-26.7122135690561
58,-11.9916216694145
58.05,4.54898403404046
58.1,19.5391806574812
58.15,33.3954501040082
58.2,44.8454201784565
58.25,51.5250263430638
58.3,53.136410456457
58.35,51.1410850708985
58.4,44.9973706779879
58.45,34.7520244087507
58.5,19.6598643080578
58.55,5.18585809627638
58.6,-11.2462837824432
58.65,-26.3278543593919
58.7,-38.193343512733
58.75,-47.1494963989241
58.8,-53.4431289086323
58.85,-54.0069586702532
58.9,-48.422800616892
58.95,-41.1632786938364
59,-28.9134534202037
59.05,-14.1577175616461
59.1,1.7341171861446
59.15,17.6456241603144
59.2,31.3118029281376
59.25,43.2448412344094
59.3,50.9163826141784
59.35,53.4038487047098
59.4,51.2119127644267
59.45,45.6918554251376
59.5,35.0194283224501
59.55,21.3925110292642
59.6,7.37710675603786
59.65,-9.5514875630083
59.7,-24.1684886543358
59.75,-37.5209708175563
59.8,-47.5299069978234
59.85,-52.4880720044939
59.9,-54.09204711344
59.95,-49.4556972313072
60,-42.7515349887098
60.05,-29.4891944463946
60.1,-16.763014880892
60.15,0.372715091332564
60.2,16.0668421570557
60.25,29.7839173599602
60.3,42.4709331551671
60.35,49.6943534744022
60.4,52.2978159596776
60.45,52.4969633192861
60.5,46.1908959442605
60.55,37.4981924177366
60.6,23.5357700969143
60.65,9.8431871925224
60.7,-6.39508283785613
60.75,-22.603642947655
60.8,-36.2939351841749
60.85,-46.1118649083248
60.9,-51.8318882358578
60.95,-53.9248209185728
61,-50.5824680712477
61.05,-43.2432388127205
61.1,-30.7521354648211
61.15,-18.2021746690653
61.2,-1.34483462344114
61.25,13.2174868132626
61.3,27.9702911186894
61.35,40.6450486012477
61.4,47.6281163202665
61.45,52.8042870516364
61.5,52.5746138141568
61.55,48.2623294766808
61.6,38.1569111609962
61.65,26.5207602710448
61.7,11.0626075239486
61.75,-5.90579062141104
61.8,-19.6932553104251
61.85,-34.2750129608694
61.9,-43.4792679891624
61.95,-51.2776255044607
62,-53.3760815610941
62.05,-50.7473390122615
62.1,-43.7027146447372
62.15,-33.7403540124332
62.2,-20.0723202540392
62.25,-3.33784561500669
62.3,12.3347308104142
62.35,27.5781858062926
62.4,38.0917976544428
62.45,47.0532319736529
62.5,52.2939860840505
62.55,52.3064577400026
62.6,46.8949852414732
62.65,38.6960870302777
62.7,27.148012104796
62.75,12.01420670758
62.8,-2.90676239698936
62.85,-18.9390931391325
62.9,-33.1202871885416
62.95,-42.5089249972066
63,-50.8418512449685
63.05,-53.3763457456858
63.1,-50.9949050530012
63.15,-43.5208508965796
63.2,-33.2565998235836
63.25,-20.3752792036745
63.3,-5.65625348551969
63.35,9.80648971548971
63.4,24.3196024626272
63.45,36.822473736606
63.5,46.4637321333595
63.55,52.309550302053
63.6,52.3725479031586
63.65,47.5214481801935
63.7,41.0051298197902
63.75,29.012523699679
63.8,14.1112692904063
63.85,-1.63964537074907
63.9,-17.8236904970064
63.95,-31.0344904622013
64,-41.8834298177876
64.05,-49.2734187943116
64.1,-51.3561473409197
64.15,-50.3912151316829
64.2,-44.736356121231
64.25,-34.7456039870723
64.3,-21.3726898391334
64.35,-6.35722448063307
64.4,8.96423392220533
64.45,23.1815189431003
64.5,36.6263047065602
64.55,46.6584031241159
64.6,51.9223912787188
64.65,51.3096372366127
64.7,49.3031869421863
64.75,41.5046693434324
64.8,28.9467760124703
64.85,16.042762033143
64.9,-1.0470615150976
64.95,-15.4555461628886
65,-29.5910995944913
65.05,-41.8021484017467
65.1,-47.9211094918124
65.15,-51.0645645126627
65.2,-51.31583979912
65.25,-45.3063231118764
65.3,-35.2721624841155
65.35,-23.9764493276473
65.4,-8.03980865283484
65.45,7.71067797447822
65.5,21.8087781369682
65.55,34.9565329264678
65.6,44.4204819309991
65.65,51.2023944133175
65.7,51.5509492822123
65.75,48.0194132152985
65.8,41.3891443875018
65.85,29.6519714887119
65.9,15.9155765717778
65.95,-0.0279053694715676
66,-15.5149921738626
66.05,-29.2148550261629
66.1,-39.9818755771639
66.15,-47.2283740441314
66.2,-50.9372143802383
66.25,-51.1660531834234
66.3,-45.7947827294731
66.35,-36.2295752523765
66.4,-24.6247061318034
66.45,-8.24848301360452
66.5,5.96182513799618
66.55,21.3150301129637
66.6,35.2862401890132
66.65,44.041418451611
66.7,50.9418682544989
66.75,51.1474715915237
66.8,48.8175739409271
66.85,40.8234128200774
66.9,31.8011904325228
66.95,16.2377499288002
67,1.5377987095707
67.05,-13.3095326978254
67.1,-26.9129377074998
67.15,-38.5837625952602
67.2,-46.6909656962986
67.25,-52.2011501653849
67.3,-50.8717727844944
67.35,-45.6694335282267
67.4,-37.0405416898808
67.45,-23.9769205967339
67.5,-10.9149092746258
67.55,5.46887178962954
67.6,20.9007060083354
67.65,34.0546035724997
67.7,43.8364561866952
67.75,49.6055674940025
67.8,51.5808329408631
67.85,48.1902833309319
67.9,41.8050065986586
67.95,31.7772783565164
68,17.9929866359147
68.05,2.38654079137758
68.1,-13.1655126476791
68.15,-27.6842425946504
68.2,-38.2571069004837
68.25,-46.4356767030559
68.3,-51.3929648606943
68.35,-50.1470797640763
68.4,-46.4364460153512
68.45,-36.819156243945
68.5,-25.6755460268307
68.55,-9.79542127372167
68.6,4.72611151727468
68.65,20.6867544591711
68.7,33.6115792483347
68.75,42.9898373110315
68.8,48.6055095615225
68.85,51.1318763763473
68.9,47.8638719362688
68.95,42.2912653979758
69,32.723992058507
69.05,17.7530241180369
69.1,2.62011167408193
69.15,-13.0618950798548
69.2,-27.0726835135607
69.25,-38.7730368439634
69.3,-45.7825435626708
69.35,-50.4719575050167
69.4,-49.674088182112
69.45,-45.2061489685604
69.5,-38.4118902945595
69.55,-25.5247380087931
69.6,-10.2645225814225
69.65,4.88943529712155
69.7,19.6605855989194
69.75,33.2052869791322
69.8,42.6107389813611
69.85,48.748643751357
69.9,50.5661308680501
69.95,47.8903700679805
70,41.6371576707356
70.05,31.9447883602802
70.1,18.7739858915191
70.15,4.07355872645625
70.2,-12.566443380336
70.25,-25.3465093950852
70.3,-37.8585084850295
70.35,-45.0296875760925
70.4,-50.5418309970819
70.45,-51.2015680199375
70.5,-45.3935511593521
70.55,-37.1875385526362
70.6,-25.9204831675745
70.65,-11.8518276168927
70.7,3.08883805446748
70.75,17.9526817286201
70.8,31.6524706713997
70.85,41.2701693630689
70.9,48.2368394560433
70.95,50.2635843444163
71,47.7977148327448
71.05,41.8159267999249
71.1,31.9452592387397
71.15,18.1244128533945
71.2,3.62972569262849
71.25,-10.6237337671441
71.3,-25.5457678811867
71.35,-37.2297529871576
71.4,-45.4710618195583
71.45,-49.6589149908478
71.5,-49.1856808621362
71.55,-45.5735664132566
71.6,-38.1997012025959
71.65,-26.283437473255
71.7,-11.9061681970311
71.75,3.04770809816466
71.8,17.7059980618113
71.85,31.0838779139856
71.9,42.0190678110232
71.95,47.534056677238
72,50.97616002695
72.05,48.9544208422242
72.1,41.9874254403362
72.15,31.7864501082782
72.2,18.5330146615775
72.25,4.71150689295539
72.3,-10.2506029957937
72.35,-24.3666613961345
72.4,-36.7140990303546
72.45,-44.4654869739927
72.5,-48.9766255500458
72.55,-49.474027008874
72.6,-45.3939003474251
72.65,-38.3056139255246
72.7,-25.6404213680279
72.75,-12.2978038563767
72.8,3.97630957460038
72.85,17.3622206764847
72.9,32.2025867605318
72.95,41.9024609544617
73,47.9565565366026
73.05,50.8844454381007
73.1,48.7024220967747
73.15,42.4287836091562
73.2,31.6765879064664
73.25,18.6189392300683
73.3,4.92002625801851
73.35,-11.6518519987947
73.4,-24.601417772614
73.45,-36.8403636270022
73.5,-44.4386487891008
73.55,-48.9157857598036
73.6,-50.627833873942
73.65,-45.2276766028227
73.7,-36.984879799721
73.75,-25.6949200633978
73.8,-12.3039921631752
73.85,3.29197690425871
73.9,17.5212755198503
73.95,32.0349260268929
74,40.8457626138813
74.05,48.5725938715375
74.1,50.8192028191794
74.15,48.4039146568501
74.2,41.6114835506575
74.25,31.1307673567511
74.3,17.8086028779473
74.35,4.32296488254625
74.4,-10.6229085254703
74.45,-24.6386664325043
74.5,-37.0513348151021
74.55,-44.7646816983149
74.6,-49.5937726718438
74.65,-48.3638991769069
74.7,-44.7078665007135
74.75,-37.2718696681468
74.8,-24.7091192845659
74.85,-11.7741233284837
74.9,2.78831178405933
74.95,18.5366605997581
75,30.989454384408
75.05,40.5224785809893
75.1,48.4300188669714
75.15,49.7207354569454
75.2,48.5696626935171
75.25,41.6900384131388
75.3,31.7945923971806
75.35,17.7147743713278
75.4,4.09726707053368
75.45,-12.1570282473144
75.5,-25.0341079947172
75.55,-37.2783125716275
75.6,-44.2171238568634
75.65,-48.7560945594595
75.7,-49.8721289817314
75.75,-44.3110304685933
75.8,-37.4007723230097
75.85,-25.5255327088538
75.9,-12.0439471206429
75.95,4.88385943888153
76,18.2458736539111
76.05,30.5457085909591
76.1,40.9103191676197
76.15,47.4795503901459
76.2,50.1802369117809
76.25,46.4653526368593
76.3,40.4467305123454
76.35,31.302788236467
76.4,17.9327453282785
76.45,3.00616065241442
76.5,-10.893762395324
76.55,-25.5772984097564
76.6,-36.8408684665583
76.65,-45.3327226956876
76.7,-48.1660188180549
76.75,-49.092289318971
76.8,-44.2139289993931
76.85,-37.0019221982162
76.9,-25.0709701845857
76.95,-9.64246708363782
77,4.30509865147341
77.05,19.3235836536435
77.1,32.5284133079555
77.15,42.0826020094539
77.2,47.4659998629757
77.25,49.9090485166734
77.3,47.7655341774112
77.35,40.0420018101136
77.4,30.0254851017793
77.45,18.2586077625565
77.5,1.98239457476683
77.55,-11.5038954574386
77.6,-26.0006734353177
77.65,-36.2948783021647
77.7,-44.2494985390587
77.75,-48.2324345677587
77.8,-48.8189587352193
77.85,-44.2379996568799
77.9,-34.856130986949
77.95,-22.8391258259172
78,-9.9958542982963
78.05,4.77523816632842
78.1,18.495670954991
78.15,32.6797785481191
78.2,41.3387551485624
78.25,46.7103197424899
78.3,48.2721409223232
78.35,46.4075970451719
78.4,40.1204002904577
78.45,28.9106747278115
78.5,17.1112567924942
78.55,2.72232812946696
78.6,-12.5682828790086
78.65,-26.3467831072128
78.7,-37.9180296023409
78.75,-44.7606471363847
78.8,-49.0115162364572
78.85,-48.6360952560499
78.9,-43.8013018340632
78.95,-34.5353444199743
79,-23.2385525043782
79.05,-8.29364387144061
79.1,5.29061038606334
79.15,20.8869767037409
79.2,32.0779520159612
79.25,42.0642086077663
79.3,46.7055500516421
79.35,48.1873547989914
79.4,45.1091515533919
79.45,38.793416485694
79.5,28.1596693064324
79.55,16.2664089394881
79.6,1.32396764494526
79.65,-12.8495346632231
79.7,-27.5248409834379
79.75,-38.2170312575565
79.8,-45.891491489788
79.85,-47.7068837842257
79.9,-48.5260078992019
79.95,-41.9037582651113
80,-33.8082541021421
80.05,-21.3410027345178
80.1,-8.20870390971328
80.15,6.19354955995701
80.2,20.1767974443614
80.25,32.3842331287738
80.3,41.2389817101375
80.35,46.3392482995471
80.4,48.9445093106264
80.45,45.1019145345838
80.5,38.8217441603532
80.55,28.3125938639602
80.6,15.5334037287322
80.65,-0.264065618211914
80.7,-14.9002872771194
80.75,-26.7821999850805
80.8,-38.8917786168539
80.85,-45.5695858779163
80.9,-48.9652246945589
80.95,-46.8974002054496
81,-43.0850209430325
81.05,-32.686695411471
81.1,-21.327608069865
81.15,-7.8100382454195
81.2,7.88768892880619
81.25,20.8330451654718
81.3,33.4021975084755
81.35,42.6356258064457
81.4,47.6510448905316
81.45,47.6972315664226
81.5,45.6624768246958
81.55,38.4947790133017
81.6,26.2664394362567
81.65,13.8060949572203
81.7,-1.41370803332532
81.75,-15.1192499149158
81.8,-28.0549751375084
81.85,-38.4053254155
81.9,-44.4204540934858
81.95,-49.1706297344008
82,-47.4187920233713
82.05,-40.4446477828887
82.1,-32.0070683545051
82.15,-19.5750409692225
82.2,-5.97051771414668
82.25,8.92890862933283
82.3,22.5567044430774
82.35,34.1172356941572
82.4,41.8676623850511
82.45,46.3542644038496
82.5,47.8247977020131
82.55,44.0625471034621
82.6,36.8408733674827
82.65,25.624407773728
82.7,13.2832397973694
82.75,-1.54096695964802
82.8,-15.9685501585172
82.85,-29.7870383166001
82.9,-39.8346026183151
82.95,-45.4711736342373
83,-48.040788456425
83.05,-45.5699371425388
83.1,-40.1620407529969
83.15,-30.3762239969371
83.2,-18.3604464986609
83.25,-3.82937264534597
83.3,9.19425807274602
83.35,22.5828340499033
83.4,34.7771370326529
83.45,42.5012520595658
83.5,48.274277334471
83.55,47.6238409969878
83.6,44.4578190876586
83.65,35.7094379830527
83.7,25.161336875899
83.75,11.4068637298286
83.8,-2.67290649117575
83.85,-17.929680499312
83.9,-30.5064210478376
83.95,-39.7367872574646
84,-45.380797732413
84.05,-46.8629435679224
84.1,-45.4456279747795
84.15,-39.3503700721353
84.2,-28.9423650195427
84.25,-17.826661107665
84.3,-3.40037708242708
84.35,11.506876395837
84.4,24.5683598406362
84.45,35.3386133410149
84.5,43.0205312932933
84.55,46.5626250174774
84.6,46.3022538781459
84.65,41.7335597279074
84.7,34.7322098386742
84.75,22.7969852968258
84.8,9.1033419755316
84.85,-5.2340437766514
84.9,-18.0020467005821
84.95,-31.5912702147174
85,-39.9430114144021
85.05,-46.5391837115859
85.1,-46.5741048178493
85.15,-45.1579942864375
85.2,-39.3490259828474
85.25,-29.3744148726321
85.3,-14.9956698321433
85.35,-0.832401735256818
85.4,12.4330225388239
85.45,24.9190580701748
85.5,36.6689018168535
85.55,44.2863133138321
85.6,46.2663468020112
85.65,47.5306026278673
85.7,41.3406469316871
85.75,34.0188690333332
85.8,21.4585617884295
85.85,8.09151423599993
85.9,-6.98116156296669
85.95,-19.7820057937898
86,-31.7764920871948
86.05,-41.796094710532
86.1,-46.104208082409
86.15,-47.4996231722087
86.2,-44.4720589451131
86.25,-37.898610854006
86.3,-27.6576761531388
86.35,-13.9157523420592
86.4,-0.319444021766613
86.45,14.0766158399682
86.5,27.7289408385083
86.55,36.8976383940217
86.6,44.6150880912825
86.65,47.1384631723676
86.7,46.5576834852422
86.75,41.1854498509992
86.8,31.0115739503083
86.85,20.1745011155928
86.9,6.72006235630917
86.95,-8.33491608493764
87,-22.4336973668017
87.05,-32.188897490133
87.1,-41.2349148709062
87.15,-45.5845348105074
87.2,-46.8309117088044
87.25,-42.7834422594012
87.3,-36.3614744225106
87.35,-24.4863714016104
87.4,-11.4703578213951
87.45,1.52586081102699
87.5,15.5870016948738
87.55,27.8919382837208
87.6,37.7330203169258
87.65,44.3763210503687
87.7,47.806645310106
87.75,45.3044040065373
87.8,39.7036493617018
87.85,30.7412017597539
87.9,17.6699399827424
87.95,4.33746924430088
88,-10.467309784707
88.05,-23.0663627088507
88.1,-33.3001552743402
88.15,-42.3168060632475
88.2,-46.6030307945087
88.25,-46.8922267934024
88.3,-43.36887815836
88.35,-35.6864570643563
88.4,-23.2686646435402
88.45,-9.75339224154593
88.5,3.97608361731507
88.55,17.5418871677515
88.6,28.8325407701026
88.65,39.691117894299
88.7,45.363253552356
88.75,47.1742672037472
88.8,45.5049049848285
88.85,37.6119148479876
88.9,29.2296475945989
88.95,15.5779520583247
89,3.25711168651934
89.05,-12.257961178826
89.1,-25.3126327008827
89.15,-34.9550757065991
89.2,-42.4564484234779
89.25,-45.5383546805113
89.3,-45.8144625878674
89.35,-41.0268647702167
89.4,-32.4858313733505
89.45,-22.4079263486516
89.5,-8.03736000338559
89.55,6.01422207604974
89.6,18.3745688536016
89.65,31.3045017403386
89.7,39.871320013939
89.75,45.6056590726207
89.8,45.8930223506427
89.85,44.6862869011056
89.9,37.0859137502623
89.95,26.5348730463703
90,13.892891279488
90.05,-0.165685566852991
90.1,-14.1022435410175
90.15,-26.8278699973959
90.2,-35.9259605157061
90.25,-42.3900548185684
90.3,-45.740947459976
90.35,-46.1346364793908
90.4,-40.1284409651458
90.45,-32.2672058569366
90.5,-19.2011171887048
90.55,-6.14397301186219
90.6,8.55627968601979
90.65,20.7398051169552
90.7,32.3169823328207
90.75,39.867809120543
90.8,46.0371849453822
90.85,45.5289111681044
90.9,43.4087152265942
90.95,34.667245942491
91,24.9690930479083
91.05,11.4369298580244
91.1,-2.64196109539918
91.15,-16.0706794327147
91.2,-28.8895111842334
91.25,-37.2628618985462
91.3,-43.9646774408928
91.35,-45.9455029622132
91.4,-43.6455570026748
91.45,-39.3927343548961
91.5,-30.2264290459803
91.55,-17.0549404318291
91.6,-5.03346291315207
91.65,8.94401925611792
91.7,23.0490797227411
91.75,34.4076992617331
91.8,40.6405890550125
91.85,45.6783880849854
91.9,46.6560443802976
91.95,41.1530653514555
92,34.1208199061233
92.05,23.2198079181741
92.1,9.47821631650516
92.15,-4.95418602309211
92.2,-17.3388242301516
92.25,-28.7626880776158
92.3,-38.500035693454
92.35,-44.7241860925465
92.4,-45.143547621757
92.45,-43.889520844856
92.5,-38.50219691811
92.55,-27.3610100542183
92.6,-15.4072378864649
92.65,-1.92704151671648
92.7,12.3532746631915
92.75,24.7849710072066
92.8,34.5382825403032
92.85,42.2705366619185
92.9,46.5095485599335
92.95,45.7765352388906
93,39.8264320728587
93.05,31.7490439086736
93.1,20.329868446335
93.15,7.66339035082753
93.2,-6.43973143512809
93.25,-19.8144951967424
93.3,-30.4599514839702
93.35,-39.5748612397641
93.4,-45.4157093479642
93.45,-45.8354883751158
93.5,-42.1394095354073
93.55,-35.3298214136874
93.6,-25.6906122409112
93.65,-13.9770929291882
93.7,0.0519099497590807
93.75,14.8957526435169
93.8,25.7801323197791
93.85,36.2016453683089
93.9,43.2286169530943
93.95,45.2673005886549
94,44.6644652475079
94.05,38.5195909315345
94.1,30.3066590572254
94.15,19.4391920709622
94.2,6.00566875874673
94.25,-8.29858934887834
94.3,-21.8810826457824
94.35,-32.2242264646358
94.4,-41.573002565479
94.45,-45.5459498789703
94.5,-45.0244999779922
94.55,-42.3929538415046
94.6,-33.9116975401653
94.65,-24.4558938816687
94.7,-10.7904393440409
94.75,3.34032077226342
94.8,15.7761869823412
94.85,27.6372822871091
94.9,37.2772992867922
94.95,44.0730185685024
